Ground_Truth,binary_image,seg_label
/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank1/gt_image/3110.png,/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank1/gt_binary_image/3110.png,/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank1/gt_instance_image/3110.png
/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank1/gt_image/3111.png,/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank1/gt_binary_image/3111.png,/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank1/gt_instance_image/3111.png
/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank1/gt_image/3112.png,/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank1/gt_binary_image/3112.png,/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank1/gt_instance_image/3112.png
/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank1/gt_image/3113.png,/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank1/gt_binary_image/3113.png,/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank1/gt_instance_image/3113.png
/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank1/gt_image/3114.png,/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank1/gt_binary_image/3114.png,/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank1/gt_instance_image/3114.png
/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank1/gt_image/3115.png,/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank1/gt_binary_image/3115.png,/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank1/gt_instance_image/3115.png
/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank1/gt_image/3116.png,/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank1/gt_binary_image/3116.png,/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank1/gt_instance_image/3116.png
/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank1/gt_image/3117.png,/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank1/gt_binary_image/3117.png,/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank1/gt_instance_image/3117.png
/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank1/gt_image/3118.png,/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank1/gt_binary_image/3118.png,/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank1/gt_instance_image/3118.png
/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank1/gt_image/3119.png,/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank1/gt_binary_image/3119.png,/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank1/gt_instance_image/3119.png
/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank1/gt_image/3120.png,/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank1/gt_binary_image/3120.png,/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank1/gt_instance_image/3120.png
/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank1/gt_image/3121.png,/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank1/gt_binary_image/3121.png,/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank1/gt_instance_image/3121.png
/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank1/gt_image/3122.png,/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank1/gt_binary_image/3122.png,/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank1/gt_instance_image/3122.png
/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank1/gt_image/3123.png,/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank1/gt_binary_image/3123.png,/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank1/gt_instance_image/3123.png
/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank1/gt_image/3124.png,/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank1/gt_binary_image/3124.png,/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank1/gt_instance_image/3124.png
/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank1/gt_image/3125.png,/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank1/gt_binary_image/3125.png,/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank1/gt_instance_image/3125.png
/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank1/gt_image/3126.png,/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank1/gt_binary_image/3126.png,/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank1/gt_instance_image/3126.png
/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank1/gt_image/3127.png,/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank1/gt_binary_image/3127.png,/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank1/gt_instance_image/3127.png
/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank1/gt_image/3128.png,/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank1/gt_binary_image/3128.png,/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank1/gt_instance_image/3128.png
/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank1/gt_image/3129.png,/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank1/gt_binary_image/3129.png,/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank1/gt_instance_image/3129.png
/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank1/gt_image/3130.png,/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank1/gt_binary_image/3130.png,/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank1/gt_instance_image/3130.png
/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank1/gt_image/3131.png,/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank1/gt_binary_image/3131.png,/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank1/gt_instance_image/3131.png
/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank1/gt_image/3132.png,/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank1/gt_binary_image/3132.png,/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank1/gt_instance_image/3132.png
/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank1/gt_image/3133.png,/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank1/gt_binary_image/3133.png,/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank1/gt_instance_image/3133.png
/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank1/gt_image/3134.png,/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank1/gt_binary_image/3134.png,/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank1/gt_instance_image/3134.png
/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank1/gt_image/3135.png,/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank1/gt_binary_image/3135.png,/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank1/gt_instance_image/3135.png
/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank1/gt_image/3136.png,/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank1/gt_binary_image/3136.png,/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank1/gt_instance_image/3136.png
/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank1/gt_image/3137.png,/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank1/gt_binary_image/3137.png,/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank1/gt_instance_image/3137.png
/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank1/gt_image/3138.png,/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank1/gt_binary_image/3138.png,/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank1/gt_instance_image/3138.png
/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank1/gt_image/3139.png,/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank1/gt_binary_image/3139.png,/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank1/gt_instance_image/3139.png
/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank1/gt_image/3140.png,/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank1/gt_binary_image/3140.png,/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank1/gt_instance_image/3140.png
/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank1/gt_image/3141.png,/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank1/gt_binary_image/3141.png,/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank1/gt_instance_image/3141.png
/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank1/gt_image/3142.png,/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank1/gt_binary_image/3142.png,/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank1/gt_instance_image/3142.png
/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank1/gt_image/3143.png,/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank1/gt_binary_image/3143.png,/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank1/gt_instance_image/3143.png
/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank1/gt_image/3144.png,/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank1/gt_binary_image/3144.png,/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank1/gt_instance_image/3144.png
/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank1/gt_image/3145.png,/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank1/gt_binary_image/3145.png,/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank1/gt_instance_image/3145.png
/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank1/gt_image/3146.png,/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank1/gt_binary_image/3146.png,/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank1/gt_instance_image/3146.png
/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank1/gt_image/3147.png,/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank1/gt_binary_image/3147.png,/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank1/gt_instance_image/3147.png
/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank1/gt_image/3148.png,/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank1/gt_binary_image/3148.png,/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank1/gt_instance_image/3148.png
/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank1/gt_image/3149.png,/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank1/gt_binary_image/3149.png,/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank1/gt_instance_image/3149.png
/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank1/gt_image/3150.png,/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank1/gt_binary_image/3150.png,/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank1/gt_instance_image/3150.png
/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank1/gt_image/3151.png,/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank1/gt_binary_image/3151.png,/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank1/gt_instance_image/3151.png
/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank1/gt_image/3152.png,/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank1/gt_binary_image/3152.png,/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank1/gt_instance_image/3152.png
/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank1/gt_image/3153.png,/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank1/gt_binary_image/3153.png,/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank1/gt_instance_image/3153.png
/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank1/gt_image/3154.png,/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank1/gt_binary_image/3154.png,/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank1/gt_instance_image/3154.png
/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank1/gt_image/3155.png,/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank1/gt_binary_image/3155.png,/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank1/gt_instance_image/3155.png
/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank1/gt_image/3156.png,/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank1/gt_binary_image/3156.png,/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank1/gt_instance_image/3156.png
/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank1/gt_image/3157.png,/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank1/gt_binary_image/3157.png,/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank1/gt_instance_image/3157.png
/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank1/gt_image/3158.png,/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank1/gt_binary_image/3158.png,/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank1/gt_instance_image/3158.png
/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank1/gt_image/3159.png,/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank1/gt_binary_image/3159.png,/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank1/gt_instance_image/3159.png
/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank1/gt_image/3160.png,/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank1/gt_binary_image/3160.png,/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank1/gt_instance_image/3160.png
/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank1/gt_image/3161.png,/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank1/gt_binary_image/3161.png,/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank1/gt_instance_image/3161.png
/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank1/gt_image/3162.png,/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank1/gt_binary_image/3162.png,/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank1/gt_instance_image/3162.png
/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank1/gt_image/3163.png,/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank1/gt_binary_image/3163.png,/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank1/gt_instance_image/3163.png
/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank1/gt_image/3164.png,/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank1/gt_binary_image/3164.png,/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank1/gt_instance_image/3164.png
/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank1/gt_image/3165.png,/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank1/gt_binary_image/3165.png,/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank1/gt_instance_image/3165.png
/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank1/gt_image/3166.png,/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank1/gt_binary_image/3166.png,/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank1/gt_instance_image/3166.png
/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank1/gt_image/3167.png,/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank1/gt_binary_image/3167.png,/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank1/gt_instance_image/3167.png
/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank1/gt_image/3168.png,/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank1/gt_binary_image/3168.png,/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank1/gt_instance_image/3168.png
/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank1/gt_image/3169.png,/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank1/gt_binary_image/3169.png,/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank1/gt_instance_image/3169.png
/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank1/gt_image/3170.png,/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank1/gt_binary_image/3170.png,/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank1/gt_instance_image/3170.png
/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank1/gt_image/3171.png,/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank1/gt_binary_image/3171.png,/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank1/gt_instance_image/3171.png
/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank1/gt_image/3172.png,/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank1/gt_binary_image/3172.png,/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank1/gt_instance_image/3172.png
/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank1/gt_image/3173.png,/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank1/gt_binary_image/3173.png,/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank1/gt_instance_image/3173.png
/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank1/gt_image/3174.png,/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank1/gt_binary_image/3174.png,/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank1/gt_instance_image/3174.png
/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank1/gt_image/3175.png,/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank1/gt_binary_image/3175.png,/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank1/gt_instance_image/3175.png
/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank1/gt_image/3176.png,/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank1/gt_binary_image/3176.png,/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank1/gt_instance_image/3176.png
/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank1/gt_image/3177.png,/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank1/gt_binary_image/3177.png,/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank1/gt_instance_image/3177.png
/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank1/gt_image/3178.png,/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank1/gt_binary_image/3178.png,/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank1/gt_instance_image/3178.png
/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank1/gt_image/3179.png,/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank1/gt_binary_image/3179.png,/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank1/gt_instance_image/3179.png
/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank1/gt_image/3180.png,/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank1/gt_binary_image/3180.png,/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank1/gt_instance_image/3180.png
/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank1/gt_image/3181.png,/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank1/gt_binary_image/3181.png,/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank1/gt_instance_image/3181.png
/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank1/gt_image/3182.png,/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank1/gt_binary_image/3182.png,/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank1/gt_instance_image/3182.png
/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank1/gt_image/3183.png,/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank1/gt_binary_image/3183.png,/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank1/gt_instance_image/3183.png
/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank1/gt_image/3184.png,/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank1/gt_binary_image/3184.png,/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank1/gt_instance_image/3184.png
/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank1/gt_image/3185.png,/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank1/gt_binary_image/3185.png,/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank1/gt_instance_image/3185.png
/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank1/gt_image/3186.png,/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank1/gt_binary_image/3186.png,/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank1/gt_instance_image/3186.png
/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank1/gt_image/3187.png,/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank1/gt_binary_image/3187.png,/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank1/gt_instance_image/3187.png
/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank1/gt_image/3188.png,/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank1/gt_binary_image/3188.png,/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank1/gt_instance_image/3188.png
/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank1/gt_image/3189.png,/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank1/gt_binary_image/3189.png,/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank1/gt_instance_image/3189.png
/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank1/gt_image/3190.png,/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank1/gt_binary_image/3190.png,/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank1/gt_instance_image/3190.png
/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank1/gt_image/3191.png,/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank1/gt_binary_image/3191.png,/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank1/gt_instance_image/3191.png
/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank1/gt_image/3192.png,/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank1/gt_binary_image/3192.png,/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank1/gt_instance_image/3192.png
/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank1/gt_image/3193.png,/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank1/gt_binary_image/3193.png,/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank1/gt_instance_image/3193.png
/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank1/gt_image/3194.png,/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank1/gt_binary_image/3194.png,/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank1/gt_instance_image/3194.png
/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank1/gt_image/3195.png,/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank1/gt_binary_image/3195.png,/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank1/gt_instance_image/3195.png
/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank1/gt_image/3196.png,/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank1/gt_binary_image/3196.png,/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank1/gt_instance_image/3196.png
/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank1/gt_image/3197.png,/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank1/gt_binary_image/3197.png,/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank1/gt_instance_image/3197.png
/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank1/gt_image/3198.png,/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank1/gt_binary_image/3198.png,/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank1/gt_instance_image/3198.png
/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank1/gt_image/3199.png,/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank1/gt_binary_image/3199.png,/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank1/gt_instance_image/3199.png
/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank1/gt_image/3200.png,/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank1/gt_binary_image/3200.png,/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank1/gt_instance_image/3200.png
/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank1/gt_image/3201.png,/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank1/gt_binary_image/3201.png,/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank1/gt_instance_image/3201.png
/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank1/gt_image/3202.png,/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank1/gt_binary_image/3202.png,/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank1/gt_instance_image/3202.png
/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank1/gt_image/3203.png,/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank1/gt_binary_image/3203.png,/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank1/gt_instance_image/3203.png
/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank1/gt_image/3204.png,/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank1/gt_binary_image/3204.png,/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank1/gt_instance_image/3204.png
/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank1/gt_image/3205.png,/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank1/gt_binary_image/3205.png,/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank1/gt_instance_image/3205.png
/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank1/gt_image/3206.png,/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank1/gt_binary_image/3206.png,/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank1/gt_instance_image/3206.png
/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank1/gt_image/3207.png,/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank1/gt_binary_image/3207.png,/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank1/gt_instance_image/3207.png
/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank1/gt_image/3208.png,/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank1/gt_binary_image/3208.png,/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank1/gt_instance_image/3208.png
/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank1/gt_image/3209.png,/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank1/gt_binary_image/3209.png,/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank1/gt_instance_image/3209.png
/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank1/gt_image/3210.png,/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank1/gt_binary_image/3210.png,/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank1/gt_instance_image/3210.png
/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank1/gt_image/3211.png,/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank1/gt_binary_image/3211.png,/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank1/gt_instance_image/3211.png
/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank1/gt_image/3212.png,/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank1/gt_binary_image/3212.png,/home/car-sable/LaneDetection/TuSimpleDataset/Data/Bank1/gt_instance_image/3212.png
